"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"860428371976761344","https://twitter.com/manelbutterfly/status/860428371976761344","Nice A-painter demo #aframe #webvr thanks  to @mozTechSpeakers  for helling people to use VR #cssconfeu https://t.co/fi6FJ7Eaz8","2017-05-05 09:38 +0000","337.0","14.0","0.04154302670623145","0.0","0.0","7.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","51","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860401520814280704","https://twitter.com/manelbutterfly/status/860401520814280704","It just started now 😎🤗🎈 #cssconfeu https://t.co/GGlKw8yxpp","2017-05-05 07:51 +0000","155.0","5.0","0.03225806451612903","0.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860386007929303040","https://twitter.com/manelbutterfly/status/860386007929303040","Finally they got the chance to be together in one event 💕😸😺😺😻 @foxcissy @baelathefox and Vuk #CSSconfEU https://t.co/KoxtDMPWQv","2017-05-05 06:49 +0000","569.0","33.0","0.05799648506151142","3.0","0.0","10.0","2.0","4.0","0.0","1.0","0.0","0","0","0","0","0","13","13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"860383960383332352","https://twitter.com/manelbutterfly/status/860383960383332352","Preparing for first __crazy__ day 😺💥🗯️ w/ @ioana_cis @slsoftworks and @mozTechSpeakers folks https://t.co/dfDv8BQ4g2","2017-05-05 06:41 +0000","1379.0","52.0","0.03770848440899202","3.0","0.0","9.0","4.0","8.0","0.0","4.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"859161221316128770","https://twitter.com/manelbutterfly/status/859161221316128770","My report for #CraftConf I am glad about this experience and good networking Thank you 😍😀🦋 @secretsaucers https://t.co/wB9okRfDDj","2017-05-01 21:42 +0000","77.0","9.0","0.11688311688311688","1.0","0.0","2.0","2.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"858779650381709313","https://twitter.com/manelbutterfly/status/858779650381709313","@robertSPD I finally got ride of this person @stp_ip today he was a terrible company #justForYouRobert","2017-04-30 20:26 +0000","90.0","9.0","0.1","0.0","0.0","1.0","5.0","0.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857978703531438081","https://twitter.com/manelbutterfly/status/857978703531438081","Lovely talk #thoughtWork 💕😻👏👏🎆 the best tips for leadership in tech useful for some companies thanks @patkua  #CraftConf","2017-04-28 15:23 +0000","210.0","9.0","0.04285714285714286","0.0","0.0","2.0","3.0","0.0","3.0","0.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857973070107226112","https://twitter.com/manelbutterfly/status/857973070107226112","Great list of personal strengths you can find on yourself  #CraftConf https://t.co/atKSvRoAXD","2017-04-28 15:01 +0000","182.0","7.0","0.038461538461538464","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857971080329388032","https://twitter.com/manelbutterfly/status/857971080329388032","The most important topics for developer about programing .. 😹😹😺👏 #CraftConf https://t.co/T8SEoWzGPz","2017-04-28 14:53 +0000","197.0","17.0","0.08629441624365482","0.0","0.0","1.0","2.0","1.0","0.0","3.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857963460965146624","https://twitter.com/manelbutterfly/status/857963460965146624","Well said Philcompanies have to stop demotivating employees instead of motivate them, #working #knowledge #CraftConf","2017-04-28 14:23 +0000","161.0","2.0","0.012422360248447204","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857943499567759361","https://twitter.com/manelbutterfly/status/857943499567759361","feedback structure by @eacarlson ""Situation, behavior, impact"" sound interesting structure should give a try in @mozTechSpeakers #CraftConf https://t.co/8jiQ4vRh56","2017-04-28 13:04 +0000","477.0","11.0","0.023060796645702306","1.0","0.0","3.0","1.0","2.0","0.0","2.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857940480864243712","https://twitter.com/manelbutterfly/status/857940480864243712","Why constructive feedback matter by @eacarlson ++ Improves communication #CraftConf https://t.co/wYfQsjqcpZ","2017-04-28 12:52 +0000","207.0","11.0","0.05314009661835749","0.0","1.0","2.0","1.0","2.0","0.0","2.0","1.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857939823214153728","https://twitter.com/manelbutterfly/status/857939823214153728","@eacarlson giving a talk about fearless feedback for software team, she is amazing 💕🦋😻😻 #CraftConf","2017-04-28 12:49 +0000","304.0","5.0","0.01644736842105263","1.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857933868070039553","https://twitter.com/manelbutterfly/status/857933868070039553","@slsoftworks @hirojin Female version of flaki 😸😸 btw the name of my foxy is vuk 😺😻😻🦋","2017-04-28 12:25 +0000","88.0","4.0","0.045454545454545456","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857881968763166720","https://twitter.com/manelbutterfly/status/857881968763166720","@bagder talking about http2 in #CraftConf 😺😸👏🎆 https://t.co/NHJdaS0pzL","2017-04-28 08:59 +0000","1646.0","58.0","0.03523693803159174","2.0","0.0","1.0","4.0","4.0","3.0","4.0","1.0","0","0","0","0","0","39","39","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857848701116612609","https://twitter.com/manelbutterfly/status/857848701116612609","@xeraa thank you for this amazing stickers of @elastic https://t.co/1iCxOonC0u","2017-04-28 06:47 +0000","153.0","18.0","0.11764705882352941","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"857688395480543233","https://twitter.com/manelbutterfly/status/857688395480543233","Hey @slsoftworks see who is here saying HI 😸🤗🤗🦋🎆 https://t.co/7MFitl8kwi","2017-04-27 20:10 +0000","496.0","24.0","0.04838709677419355","0.0","1.0","2.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","14","14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
